"id","SSA_trend_cor","STL_trend_cor","TRAD_trend_cor","SSA_trend_rmse","STL_trend_rmse","TRAD_trend_rmse","SSA_seas_cor","STL_seas_cor","TRAD_seas_cor","SSA_seas_rmse","STL_seas_rmse","TRAD_seas_rmse","SSA_resid_cor","STL_resid_cor","TRAD_resid_cor","SSA_resid_rmse","STL_resid_rmse","TRAD_resid_rmse","SSA_acf_rmse","STL_acf_rmse","TRAD_acf_rmse","SSA_delta_tau","STL_delta_tau","TRAD_delta_tau"
16,0.97855144536992,0.985888247223331,0.405184889845747,0.41969511023032,0.421212088579304,0.424578143392059,0.977994539956521,0.956303377234657,0.955840113522052,0.417378501625074,0.419209813557883,0.419256997541564,0.761680446389366,0.693881523192927,0.535924812789236,0.0326677115508171,0.0426755349224964,0.06590204316238,0.0644794681981225,0.130984263013496,0.267239974125451,-1.22006651335203,2.23119337278992,NA
17,0.986223842009111,0.984142805018156,0.405184889845747,0.416768311592711,0.417652891091652,0.421342585310591,0.97066765258182,0.959107287130302,0.958576076177488,0.417842741872243,0.419062818859894,0.419129467988213,0.682163193654929,0.746873198223178,0.571314917279169,0.0366768063012203,0.0414393061116084,0.0646197910926681,0.0747814083930062,0.134237238335132,0.232636145133751,NA,2.19727390338292,NA
18,0.988788326865672,0.986153539854166,0.405184889845746,0.411056436874027,0.411662260129702,0.415507527908547,0.986335755640765,0.959009072774826,0.958958377609696,0.417377298043898,0.419096577759244,0.419113956871985,0.857458085304036,0.765769538604439,0.612982203945767,0.0266968876418203,0.0416603674419276,0.0648111325470727,0.0449899632485461,0.172778167817381,0.248213178190467,-0.860819000030712,2.81353212785047,NA
19,0.987224771991107,0.981393817175353,0.405184889845747,0.414333426916239,0.416890185197732,0.420167310929882,0.976192580263458,0.959286235790231,0.959307969899064,0.417031346303315,0.419077616693673,0.419102690887207,0.730475386461223,0.749743398983398,0.569329990634953,0.0341894752682446,0.0418312864791923,0.0645867838546463,0.0578612384337127,0.176809855013698,0.235409046040015,-1.28551536293281,2.64582956057924,8.79682173469993
20,0.984265678330959,0.986486348703113,0.405184889845748,0.415316849775498,0.415015631961898,0.419080372687613,0.982678912390701,0.959635635094521,0.959143818588205,0.41769799122489,0.419034156311975,0.41910468021034,0.798641983023406,0.755376248826956,0.583991792177745,0.0303323439831878,0.0413491852889669,0.0646934576537125,0.0528910557463312,0.163835732955007,0.229874340935518,-1.13150243669504,2.31568292773745,9.67973671761954
21,0.972263950441217,0.983904255323227,0.405184889845747,0.423359753755741,0.424355336136101,0.42804339367353,0.972943837500153,0.958018746505842,0.95680965730651,0.41780456790071,0.419120239671069,0.419229776364312,0.715450890746279,0.758393575439113,0.614501784028014,0.0356466860816595,0.0425232848510442,0.0655926912991997,0.0653760101420024,0.17994718131509,0.253399765699785,-1.44297712572594,2.48920480598704,NA
22,0.984487352047247,0.98222143325485,0.405184889845745,0.416032795806567,0.416559621784634,0.419805467562526,0.984547524582949,0.959873202445561,0.95897470838945,0.417329501585106,0.419037575095776,0.419122031902206,0.83110340967498,0.781712259683932,0.634453647197692,0.0279727990697663,0.0410512956322968,0.064452040586297,0.0457851966598356,0.167038460630878,0.248726113466424,-0.874494657994904,2.61653860061231,NA
23,0.973642102243518,0.989009540146327,0.405184889845747,0.41989658562993,0.420200223008491,0.423698583378999,0.987288624071769,0.959358182946579,0.958701797469001,0.417137197082705,0.419076006134717,0.419134313955797,0.836481172240363,0.761645287959034,0.611753381006118,0.0278488706918819,0.0411421703958005,0.0649566840040591,0.0508762741459003,0.182251810492399,0.260823735622074,-0.874558481975525,2.93363030343385,NA
24,0.976143665466825,0.980076157679985,0.405184889845748,0.409385187486347,0.410678698397558,0.414721363673748,0.978219371950842,0.959699571317471,0.959268526573542,0.417523801352366,0.419092488252873,0.419146813011155,0.740904041226572,0.750887255083384,0.604040551917775,0.0343695513075713,0.0426105196563827,0.0651831170257793,0.0556039148090732,0.169045181031067,0.236432428551066,-1.07447307817784,2.63691794083343,NA
25,0.987840227432024,0.981125850339158,0.405184889845746,0.4161043501081,0.416907445465324,0.420998186104294,0.984031312784418,0.959809426910852,0.959101987119655,0.417173521096568,0.419035655879908,0.419107489290991,0.822376906553216,0.7977337946432,0.678254453552731,0.028600153127133,0.0412177235714574,0.0643991702996156,0.0497945437044112,0.194868169143485,0.246519695549029,-0.928475535647623,2.9505881424691,NA
