"timeseries","residual.SSA","residual.STL","residual.Trad","seasonal.SSA","seasonal.STL","seasonal.Trad","trend.SSA","trend.STL","trend.Trad"
0.0731511861085892,0.00484603933487032,0.0202480647598629,0.0174368160184185,0.0331534182329538,0.0183764317869194,0.017809249444891,0.035151728540765,0.0345266895618069,0.0379051206452797
0.0727939009666443,-0.00202440639400099,0.0179992752851661,0.0153502718444899,0.0395520689610998,0.0202528491255689,0.0195318781380762,0.0352662383995455,0.0345417765559093,0.0379117509840783
0.0787814036011696,-0.0011401102621375,0.0237351912811219,0.0211101874979066,0.0445654559440267,0.0204893487700359,0.0197528347803862,0.0353560579192803,0.0345568635500118,0.0379183813228768
0.0822888910770416,-0.000834448251037526,0.0282763655045453,0.025600795272969,0.0477057394893008,0.0194405750283821,0.0187630841423973,0.0354175998387784,0.0345719505441142,0.0379250116616754
0.0866349935531616,0.00255963011809945,0.0343007914360101,0.0312594360571654,0.0486274963528467,0.0177471645789348,0.0174439154955222,0.0354478670822155,0.0345870375382167,0.0379316420004739
0.0874025821685791,0.00479202576802488,0.0365693548161493,0.0330396265772605,0.0471665028036618,0.0162311028201106,0.0164246832520461,0.0354440535968924,0.0346021245323191,0.0379382723392725
0.0881701707839966,0.00935908472183369,0.0391171880049994,0.0353538208598028,0.0434065991250588,0.0144357712525756,0.0148714472461227,0.0354044869371041,0.0346172115264216,0.0379449026780711
0.0889377593994141,0.0159501097192045,0.0416898815466785,0.0378190403083976,0.0376592551342474,0.0126155793322115,0.0131671860741469,0.0353283945459621,0.034632298520524,0.0379515330168696
0.0702712088823318,0.00462010789334404,0.0258724641499686,0.0219608054452616,0.0304354655163623,0.00975135921773673,0.010352240081402,0.0352156354726255,0.0346473855146265,0.0379581633556682
0.0508899614214897,-0.00668301609385529,0.0101422149575063,0.00587859129051684,0.0225036908396499,0.00608527395525451,0.0070465764365061,0.0350692866756951,0.0346624725087289,0.0379647936944668
0.0428158789873123,-0.00674357230362218,0.00621289812940348,0.0020855013564995,0.0146663207007143,0.00192542135507744,0.00275895359754748,0.0348931305902202,0.0346775595028314,0.0379714240332653
0.0369731858372688,-0.00529053221515053,0.00436540207781909,0.000222484973991837,0.00757364573077149,-0.00208486273748412,-0.00122735350878691,0.0346900723216479,0.0346926464969339,0.0379780543720639
0.0348138064146042,-0.00134754292305485,0.00499696666660174,0.000682224912370177,0.00169812863842147,-0.00489089374303387,-0.00385310320862845,0.0344632206992376,0.0347077334910363,0.0379846847108625
0.0334495007991791,0.0019542899861795,0.00611581751674213,0.00218118997295151,-0.00272057406372301,-0.00738913720270182,-0.00672300422343346,0.0342157848767226,0.0347228204851388,0.037991315049661
0.0308822281658649,0.00259263586448238,0.00508202508394012,0.00122915259769314,-0.00566147175569738,-0.00893770439731639,-0.0083448698202878,0.0339510640570799,0.0347379074792412,0.0379979453884596
0.0292829126119614,0.00288901439559949,0.00392496379003301,-7.72520453915498e-05,-0.0072788363050643,-0.00939504565141532,-0.00864441106990525,0.0336727345214262,0.0347529944733437,0.0380045757272582
0.0272727683186531,0.00174989689177147,0.00242076307067685,-0.00164523321077991,-0.00786158729814105,-0.00991607621946985,-0.00909320453662371,0.0333844587250227,0.0347680814674461,0.0380112060660567
0.0275087766349316,0.00217571747029923,0.00348701288273579,-0.000500194457031962,-0.00775686967367789,-0.0107614047093528,-0.0100088653128918,0.0330899288383102,0.0347831684615486,0.0380178364048553
0.0292944833636284,0.00382235163924823,0.00496525141073146,0.000925564842909721,-0.00732036718406797,-0.0104690235027541,-0.00965554822293519,0.0327924989084481,0.034798255455651,0.0380244667436539
0.0294114165008068,0.00377323804281241,0.00540149520506917,0.00131763237249477,-0.00685704346881603,-0.0108034211540158,-0.00993731295414038,0.0324952219268104,0.0348133424497535,0.0380310970824524
0.0294264517724514,0.00379211476402476,0.00523958582404241,0.00127365159523113,-0.00656667977492784,-0.0106415634954469,-0.00988492724403071,0.0322010167833545,0.0348284294438559,0.038037727421251
0.0271718204021454,0.00180398970080098,0.00382002296764053,-6.81470309792515e-05,-0.00654459302775378,-0.0114917190034535,-0.0108043903269249,0.0319124237290982,0.0348435164379584,0.0380443577600496
0.0255322903394699,0.000676787693841853,0.00303459931787772,-0.000829892528563596,-0.00677634699167542,-0.0123609124104686,-0.0116888052308146,0.0316318496373035,0.0348586034320608,0.0380509880988481
0.0245099067687988,0.000337453947261624,0.00209747182279586,-0.00085751692702044,-0.00718873519526153,-0.0124612554801603,-0.0126901947418274,0.0313611880167987,0.0348736904261633,0.0380576184376467
0.0233403649181128,-8.7138993489248e-05,0.00118795445309476,-0.00170395860021631,-0.00767427913633478,-0.0127363669552477,-0.0130199252581162,0.0311017830479368,0.0348887774202657,0.0380642487764452
